Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2,VPVA,VNVB,HPHL,HNHR,Erbs,OrbOcc,Mass
-1604.0551035027754,-14435.805772480213,388.24583354749166,2770.2356639661284,6179.872312043842,4138.883791471782,-3147.3134693346524,4173.642710635536,6993.13063370554,6527.39876195004,5586.586500469007,6508.576242547286,6312.320106907894,4787.382326628032,7638.805790951376,4653.115021555047,5676.746368408201,5353.877418919613,-17978.705857929428,5890.758414017526,5774.748952765212,5733.904085661235,5619.776876349198,3317.9082368549543,5794.449856406764,4923.406400178607,-15319.899508827608,-7336.2651624177615,-1302.3928592079562,-3020.7633972167964,2146.5201126901725,-4768.559807225277,-4531.1450958251935
-1604.619779084858,-14435.178355166783,390.06534375642474,2768.2906702945106,6176.609742014031,4137.127022994192,-3150.4505559017775,4170.3801406057255,6988.926937705592,6524.3871588456,5582.821996588456,6504.874480398077,6308.806569952712,4783.617822747481,7634.16290283203,4650.417127107318,5672.981864527652,5351.80694178531,-17981.4664941085,5887.4958439877155,5771.486382735402,5731.582641601562,5618.710266916375,3315.9632431833365,5792.504862735145,4921.46140650699,-15318.330965544046,-7334.759360865541,-1303.333985178094,-3017.877277575041,2146.6455961528577,-4764.607078150699,-4529.827519467001
-1602.0473680998148,-14433.547070151879,400.2295042339124,2770.9885647422384,6177.362642790141,4138.3818576210415,-3155.658119603207,4172.3878760086845,6989.052421168277,6524.700867502313,5581.0024863795215,6506.129315024928,6308.304636101972,4783.178630628084,7636.107896503648,4650.605352301345,5672.542672408254,5352.4343590987355,-17981.842944496555,5887.809552644428,5770.7334819592925,5731.645383332904,5619.776876349198,3316.5906604967618,5793.445988705284,4921.71237343236,-15314.754686857523,-7333.567267970034,-1303.083018252724,-3013.5480981124074,2146.7083378842,-4761.846441971627,-4528.698168302837
-1596.588837473016,-14429.155148957903,414.84832763671864,2779.6469236675057,6183.699557655736,4144.906997680664,-3150.3250724390928,4181.108976665296,6994.824660451788,6531.163265830592,5581.44167849892,6514.285740099454,6312.947524221319,4788.6999029862245,7645.707381399053,4655.624690808748,5677.248302258943,5357.516439337479,-17976.76086425781,5893.4563084652555,5773.996051989103,5736.100046258223,5624.043314080489,3320.417906108655,5797.022267391807,4924.473009611431,-15310.300023932205,-7334.571135671514,-1301.8909253572162,-3011.352137515419,2144.7006024812395,-4762.66208447908,-4528.133492720754
-1596.588837473016,-14427.398380480312,407.3193198756167,2783.913361398797,6187.903253655684,4149.361660605982,-3143.5489654541007,4187.383149799547,6999.718515496505,6535.931637412623,5579.1829761705885,6521.124588815789,6316.3983194451575,4793.907466687654,7654.302998592979,4659.702903346011,5682.079415572316,5361.782877068769,-17973.372810765315,5898.350163509971,5777.133138556229,5740.429225720856,5627.4313675729845,3323.492250944438,5799.971128764905,4926.731711939761,-15311.429375096368,-7337.645480507297,-1300.3851238049958,-3015.6813169780526,2141.5635159141134,-4766.050137971576,-4530.078486392372
-1604.745262547543,-14433.798037077247,381.9089186818976,2776.8235457570927,6183.762299387078,4143.840388247841,-3152.960225155479,4182.614778217516,6997.208846242804,6530.975040636564,5573.787187275133,6517.548310129266,6312.445590370579,4791.272313971268,7651.856071070619,4656.252108122173,5680.134421900699,5359.147724352384,-17976.823605989153,5896.342428107009,5775.439111809981,5738.484232049239,5625.047181781969,3321.735482466848,5799.280969720136,4925.351393850226,-15319.272091514184,-7340.217891492339,-1300.0086734169406,-3024.5906428286894,2142.1281914961965,-4770.943993016293,-4534.031215466951
-1612.525237234015,-14443.209296778627,370.9918574282997,2764.7771333393293,6175.982324700606,4133.488002576326,-3171.4062941701786,4169.689981560958,6989.366129824989,6520.999105353104,5570.085425125924,6506.317540218954,6304.602873952765,4783.304114090768,7642.131102712529,4647.280040540193,5672.542672408254,5352.05790871068,-17983.41148778012,5889.440837659333,5770.357031571237,5732.272800646329,5619.400425961143,3316.7161439594465,5795.202757182874,4921.649631701017,-15326.487390618571,-7341.096275731136,-1302.7693095960115,-3030.1119151868315,2146.0181788394325,-4777.84558346397,-4536.854593377364
-1613.2781380101253,-14447.224767584548,378.96005730879926,2756.495224802117,6172.468787745424,4128.782372725636,-3178.3706263491977,4159.212112426758,6983.782115735505,6516.356217233758,5571.340259752776,6498.537565532483,6300.775628340871,4778.535742508737,7635.856929578278,4641.821509913394,5667.272366975481,5347.854212710731,-17986.674057809927,5885.1116581967,5767.659137123509,5728.571038497121,5616.388822856702,3313.0143818102383,5790.999061182924,4919.579154566713,-15328.306900827505,-7340.531600149053,-1306.345588282535,-3029.108047485351,2147.2730134662825,-4783.743306210166,-4537.607494153473
-1608.635249890779,-14444.401389674134,389.7516350997121,2756.2442578767473,6175.041198730468,4132.295909680817,-3170.3396847373556,4158.710178576017,6985.16243382504,6519.869754188939,5578.555558857164,6500.670784398128,6303.975456639339,4781.10815349378,7638.052890175267,4646.025205913344,5669.719294497841,5350.112915039062,-17980.52536813836,5888.562453420537,5771.235415810032,5731.206191213507,5618.522041722347,3313.7672825863483,5790.936319451584,4921.335923044305,-15325.797231573806,-7337.2690301192415,-1306.4083300138773,-3025.218060142115,2144.0731851678142,-4783.053147165399,-4536.854593377364
-1601.6709177117596,-14435.492063823498,401.3588553980777,2765.4045506527546,6183.385848999023,4142.836520546361,-3152.3328078420536,4169.376272904245,6994.071759675678,6530.473106785824,5594.742925543534,6512.152521233809,6314.014133654142,4791.586022627981,7648.969951428864,4659.765645077354,5680.134421900699,5359.398691277755,-17959.946080258014,5900.797091032328,5782.0269936009445,5740.617450914884,5626.176532946134,3319.727747063888,5797.461459511204,4927.735579641241,-15320.338700947006,-7329.426313701427,-1300.8870576557358,-3019.634046052631,2139.8067474365234,-4773.704629195364,-4531.897996601305
-1593.326267443205,-14422.504525435595,417.3579968904194,2780.337082712273,6195.244036222758,4158.710178576017,-3125.542088558799,4185.375414396587,7006.557364212838,6545.907572696083,5617.894624408922,6527.837954069438,6327.378122430097,4806.9577468068965,7661.957489816765,4677.772521972655,5693.812119333367,5373.01364697908,-17931.39859249717,5917.611875032122,5795.955657958984,5753.667731034128,5636.277951692279,3327.946913869757,5806.496268824527,4936.080229909796,-15312.495984529192,-7320.391504388105,-1292.6051491185235,-3012.669713873612,2138.928363197728,-4760.528865613435,-4522.54947863127
-1590.3774060701066,-14415.414709793891,424.1341038754112,2788.8699581748556,6200.639825118215,4168.937080784847,-3110.60955649928,4194.410223709909,7012.706053884404,6555.8207662482,5631.070387990851,6536.433571263362,6334.279712877776,4817.184649015728,7662.83587405556,4687.497490330746,5700.839193243729,5381.73474763569,-17919.97959739283,5926.646684345445,5802.857248406661,5761.384963989257,5642.552124826531,3332.5898019891038,5810.32351443642,4940.032958984374,-15308.292288529245,-7318.822961104543,-1290.0327381334805,-3007.1484415154705,2142.8810922723064,-4755.070334986636,-4517.467398392526
-1599.9141492341691,-14423.320167943048,409.1388300845497,2781.7174008018087,6192.169691386976,4160.78065571032,-3135.016089991519,4187.634116724917,7005.804463436728,6549.923043502004,5619.776876349198,6529.594722547028,6327.5036058927835,4813.545628597862,7648.091567190068,4679.403806987561,5695.066953960218,5377.97024375514,-17941.437269511975,5918.427517539576,5796.583075272409,5756.742075869911,5640.230680766857,3329.7664240786894,5805.994334973786,4935.703779521741,-15315.005653782891,-7328.422445999947,-1297.5617458945826,-3007.3994084408405,2145.641728451377,-4764.10514429996,-4522.423995168585
-1616.9171584279911,-14439.883985017472,383.8539123535156,2764.9026168020146,6176.296033357318,4140.766043412057,-3181.695938110351,4171.133041381836,6991.311123496607,6533.923902009662,5591.731322439093,6512.905422009919,6312.822040758633,4800.369865015933,7631.40226665296,4660.330320659436,5681.389256527549,5365.484639217979,-17977.952957153317,5899.730481599506,5782.779894377055,5743.817279213353,5631.133129722193,3321.609999004163,5797.900651630602,4927.233645790501,-15329.6244771857,-7343.104011134096,-1310.298317357113,-3016.3714760228204,2143.320284391704,-4780.919928299752,-4532.399930452045
-1628.7126039203843,-14450.801046271072,369.1723472193667,2752.4797539961965,6165.567197297748,4126.586412128649,-3207.1063393040704,4158.584695113333,6980.456803974352,6521.501039203844,5566.8855968274565,6499.415949771278,6301.6540125796655,4788.135227404142,7625.5045439067635,4645.146821674547,5670.534937005294,5353.751935456928,-18002.67319930227,5885.237141659385,5771.862833123458,5732.5237675717,5621.910095214843,3314.6456668251435,5792.3166375411165,4921.524148238332,-15341.168955752722,-7352.828979492186,-1320.1487691778884,-3026.974828619705,2141.5635159141134,-4793.593758030941,-4539.23877916838
-1626.5793850547386,-14449.232502987508,376.9523219058388,2753.420879966334,6166.3200980738575,4125.457060964483,-3196.7539536325553,4158.27098645662,6980.017611854953,6518.489436099403,5558.478204827559,6497.72192302503,6300.524661415501,4782.2375046579455,7637.488214593184,4642.511668958162,5669.029135453073,5349.109047337582,-18005.559318944026,5883.229406256424,5770.231548108552,5728.947488885176,5617.58091575221,3314.457441631116,5793.257763511256,4922.590757671155,-15340.478796707956,-7351.887853522049,-1321.4036038047389,-3028.3551467092407,2142.6301253469364,-4795.538751702559,-4537.670235884817
-1614.6584560996605,-14440.385918868215,396.71596727873145,2763.647782175164,6174.727490073756,4132.484134874845,-3170.841618588096,4166.866603650545,6987.2956526906855,6522.253939979953,5564.940603155838,6505.690122905529,6307.049801475122,4782.613955046001,7663.024099249587,4649.413259405838,5674.864116467928,5351.681458322625,-17994.893224615796,5890.758414017526,5776.129270854749,5732.900217959755,5619.149459035772,3320.6688730340247,5799.531936645506,4928.551222148694,-15330.377377961808,-7344.672554417659,-1315.6313645212272,-3021.7045231869342,2145.139794600637,-4790.017479344418,-4532.02348006399
-1605.3726798609682,-14433.986262271275,405.1861010099712,2771.1767899362662,6181.81730571546,4139.636692247892,-3155.0934440211245,4174.395611411646,6994.385468332392,6527.147795024671,5575.794922678094,6513.721064517372,6313.763166728772,4786.503942389237,7682.536777697111,4656.816783704256,5680.950064408151,5356.700796830026,-17984.666322406967,5898.726613898026,5782.15247706363,5738.735198974608,5624.482506199886,3326.8803044369342,5805.304175929019,4933.8215275814655,-15322.72288673802,-7339.151282059518,-1309.168966192948,-3015.932283903423,2148.21413943642,-4785.186366031044,-4530.1412281237135
-1604.494295622173,-14434.676421316044,394.7082318757709,2769.921955309416,6181.440855327405,4140.452334755345,-3156.5992455733444,4174.144644486276,6994.448210063732,6526.8968280993,5581.880870618318,6514.034773174085,6313.888650191457,4787.068617971319,7679.587916324012,4657.820651405736,5680.573614020096,5356.763538561368,-17983.097779123404,5899.416772942794,5781.5250597502045,5738.797940705951,5626.741208528217,3326.8803044369342,5804.927725540963,4933.69604411878,-15323.036595394735,-7338.963056865489,-1306.4083300138773,-3016.936151604903,2148.653331555818,-4784.621690448961,-4534.344924123663
-1607.8823491146688,-14438.942859047336,381.5324682938425,2764.149716025904,6175.856841237921,4135.997671830026,-3164.881154110557,4168.560630396792,6988.8014542429055,6521.626522666529,5581.818128886976,6508.827209472655,6308.304636101972,4781.986537732576,7656.8754095780205,4654.056147525184,5674.613149542557,5350.489365427116,-17987.113249929327,5894.020984047337,5775.376370078639,5732.398284109016,5621.972836946185,3321.735482466848,5799.782903570876,4929.17863946212,-15327.240291394684,-7341.974659969931,-1308.290581954153,-3022.269198769017,2146.9593048095703,-4786.503942389237,-4540.179905138517
-1609.6391175922593,-14440.762369256268,378.08167307000406,2761.451821578176,6172.2805625513965,4132.986068725586,-3168.7083997224504,4165.360802098324,6985.538884213095,6518.238469174033,5579.873135215357,6505.3136725174745,6304.163681833367,4777.5946165386,7632.531617817125,4651.922928659539,5670.848645662006,5345.030834800318,-17986.423090884557,5890.256480166786,5770.796223690635,5727.127978676243,5615.259471692537,3317.469044735557,5796.018399690326,4925.351393850226,-15329.12254333496,-7343.229494596781,-1310.7375094765107,-3025.84547745554,2148.151397705078,-4785.500074687757,-4540.807322451942
-1607.8196073833262,-14438.127216539884,379.5874746222245,2763.52229871248,6173.911847566304,4134.742837203176,-3165.822280080695,4166.992087113229,6987.985811735452,6520.622654965048,5577.551691155684,6506.380281950297,6305.481258191559,4778.535742508737,7622.3674573396365,4653.303246749075,5672.793639333624,5345.156318263003,-17979.27053351151,5891.323089599608,5771.298157541375,5727.253462138929,5612.561577244808,3317.1553360788444,5796.018399690326,4924.974943462171,-15325.922715036491,-7340.46885841771,-1308.290581954153,-3025.406285336143,2151.0375173468337,-4778.723967702765,-4536.4154012579675
-1604.1805869654604,-14433.04513630114,382.59907772666526,2768.1651868318254,6178.931186073704,4138.946533203125,-3159.548106946443,4171.007557919152,6993.067891974198,6525.89296039782,5573.2225116930495,6510.207527562191,6309.9359211168785,4782.613955046001,7624.877126593337,4655.43646561472,5676.997335333573,5348.481630024156,-17974.188453272767,5894.58565962942,5774.184277183131,5730.516032168739,5613.879153603001,3319.1630714818048,5797.712426436574,4926.919937133788,-15320.275959215664,-7337.018063193872,-1303.333985178094,-3022.9593578137847,2150.8492921528054,-4771.822377255088,-4532.211705258018
-1599.6631823087992,-14426.708221435543,392.95146339818046,2775.2550024735297,6185.519067864669,4144.530547292608,-3150.7642645584906,4176.779797202662,6998.840131257709,6531.790683144017,5569.269782618472,6515.854283383017,6315.519935206363,4787.068617971319,7629.394531249998,4658.385326987817,5680.761839214124,5352.05790871068,-17973.31006903397,5898.601130435341,5777.635072406969,5734.02956912392,5616.765273244757,3321.359032078793,5799.469194914164,4929.241381193462,-15314.69194512618,-7335.888712029707,-1300.5106072676808,-3019.5085625899465,2147.774947317023,-4769.438191464073,-4529.388327347604
-1593.8909430252877,-14419.806630987869,413.5934930098684,2784.729003906249,6192.7971087004,4151.494879471627,-3138.2786600213294,4184.810738814504,7004.926079197933,6538.253081472296,5570.46187551398,6522.567648636666,6321.543141415244,4791.8369895533515,7631.778717041015,4663.028215107164,5684.40085963199,5355.571445665861,-17972.619909989204,5903.181276823344,5781.462318018863,5737.041172228361,5619.651392886512,3322.551124974301,5800.34757915296,4931.060891402393,-15309.17067276804,-7336.014195492392,-1300.0714151482832,-3016.057767366108,2145.9554371080894,-4770.37931743421,-4528.760910034179
-1589.6245052939964,-14417.10873654014,431.97682029322567,2791.5051108912417,6197.377255088404,4156.827926635742,-3128.4282082005548,4190.582978098016,7008.816066541169,6542.770486128957,5574.916538439297,6526.834086367958,6325.18216183311,4795.287784777189,7633.41000205592,4665.91433474892,5687.286979273746,5358.394823576274,-17974.25119500411,5905.56546261436,5783.470053421824,5738.672457243266,5620.780744050678,3322.613866705643,5800.473062615645,4931.43734179045,-15306.47277832031,-7336.076937223735,-1301.263508043791,-3015.4930917840247,2146.4573709588294,-4773.202695344623,-4530.2667115864
-1589.4990218313114,-14420.37130656995,430.53376047234786,2791.0031770405008,6196.938062969007,4157.706310874537,-3128.8674003199526,4189.70459385922,7008.941550003854,6543.335161711039,5579.057492707904,6525.89296039782,6324.3665193256575,4795.852460359271,7634.539353220085,4663.90659934596,5687.851654855828,5359.398691277755,-17980.337142944332,5903.5577272114,5782.403443989,5738.735198974608,5620.34155193128,3321.860965929533,5800.222095690275,4930.1825071636,-15307.978579872532,-7336.202420686419,-1301.5772167005036,-3017.7517941123556,2147.586722122995,-4776.7789740311455,-4530.894128899825
-1591.381273771587,-14424.951452957956,409.57802220394734,2786.1093219957847,6194.428393715306,4156.263251053659,-3140.976554469058,4185.187189202559,7007.247523257606,6542.4567774722445,5584.955215454101,6521.187330547132,6322.547009116724,4795.036817851819,7635.354995727537,4659.640161614669,5686.65956196032,5359.335949546412,-17984.101646824885,5899.793223330848,5780.89764243678,5738.358748586554,5620.655260587992,3320.8570982280526,5800.033870496247,4928.990414268092,-15310.801957782944,-7335.825970298365,-1299.318514372173,-3018.6929200824934,2147.774947317023,-4778.723967702765,-4530.078486392372
-1592.6988501297799,-14426.770963166888,388.9987343236019,2782.972235428659,6193.110817357113,4155.259383352179,-3160.4264911852383,4183.242195530941,7006.118172093441,6542.268552278217,5592.923415334601,6517.234601472553,6322.860717773437,4794.848592657792,7637.111764205128,4657.883393137078,5686.032144646895,5359.963366859837,-17980.96456025776,5897.84822965923,5781.39957628752,5738.484232049239,5622.2865456028985,3320.6688730340247,5800.222095690275,4929.053155999433,-15312.68420972322,-7334.257427014802,-1296.1814278050472,-3015.4930917840247,2146.582854421515,-4777.155424419201,-4528.384459646124
-1592.8870753238075,-14425.704353734063,381.40698483115744,2784.1015865928243,6192.7971087004,4155.071158158151,-3170.5279099313834,4186.128315172697,7006.180913824784,6542.268552278217,5598.444687692742,6518.42669436806,6324.68022798237,4796.040685553299,7640.562559428967,4660.330320659436,5687.41246273643,5361.720135337428,-17974.125711541426,5899.354031211451,5783.532795153164,5739.739066676088,5623.980572349145,3322.0491911235604,5801.288705123096,4930.496215820312,-15313.437110499328,-7331.371307373046,-1294.2991758647715,-3010.473753276624,2146.7710796155425,-4773.014470150596,-4525.623823467054
-1593.2635257118625,-14424.324035644528,381.65795175652744,2786.924964503238,6191.667757536235,4153.56535660593,-3163.1243856329666,4191.335878874126,7006.494622481496,6540.198075143913,5599.88774751362,6524.324417114257,6325.621353952508,4796.981811523437,7643.88787119012,4665.161433972809,5689.608423333419,5362.974969964278,-17967.475088019117,5903.118535092001,5785.728755750153,5741.809543810392,5625.235406975997,3324.809827302631,5803.421923988744,4932.880401611327,-15314.503719932152,-7328.736154656659,-1294.5501427901415,-3008.277792679636,2149.7199409886407,-4768.308840299907,-4523.176895944695
-1594.0164264879727,-14424.324035644528,386.6772902639288,2788.430766055458,6189.910989058644,4150.553753501489,-3152.081840916684,4194.472965441251,7005.929946899413,6536.559054726048,5599.5740388569075,6529.092788696288,6324.805711445055,4795.852460359271,7644.515288503546,4668.486745733963,5690.235840646844,5362.28481091951,-17963.647842407223,5905.879171271073,5786.481656526264,5742.750669780529,5626.113791214792,3327.6332052130447,5805.429659391703,4934.637170088918,-15316.072263215716,-7327.732286955181,-1296.8715868498148,-3009.8463359631987,2152.417835436369,-4764.66981988204,-4522.925929019325
-1595.7104532342207,-14425.57887027138,395.83758303993613,2786.423030652498,6188.342445775082,4148.420534635845,-3150.6387810958054,4190.645719829358,7004.0476949591375,6533.986643741005,5597.88001211066,6525.955702129163,6321.543141415244,4792.966340717516,7641.754652324474,4665.600626092208,5687.788913124486,5359.52417474044,-17965.27912742213,5903.808694136769,5784.285695929276,5741.119384765624,5626.55298333419,3328.1978807951273,5805.053209003649,4932.880401611327,-15318.142740350018,-7328.98712158203,-1300.3851238049958,-3014.36374061986,2153.6099283318767,-4764.92078680741,-4527.380591944644
-1598.784798070004,-14427.461122211656,403.7430411890933,2780.274340980931,6186.711160760176,4148.420534635845,-3159.7363321404705,4180.8580097399245,7000.785124929327,6533.86116027832,5595.244859394274,6516.042508577045,6316.837511564554,4790.08022107576,7638.241115369293,4657.318717554996,5683.020541542454,5356.512571635999,-17971.678784019066,5897.910971390573,5779.956516466642,5738.045039929841,5628.247010080438,3325.499986347399,5802.167089361893,4927.986546566612,-15320.275959215664,-7332.186949880499,-1303.5222103721217,-3019.634046052631,2152.417835436369,-4769.6264166581,-4534.344924123663
-1599.9768909655115,-14427.523863942995,410.7701150994552,2776.133386712325,6187.589544998971,4151.494879471627,-3165.383087961297,4174.960286993729,6999.718515496505,6537.123730308131,5595.244859394274,6510.019302368163,6315.45719347502,4790.017479344418,7638.805790951376,4652.487604241622,5680.5108722887535,5356.198862979286,-17976.196188675727,5894.899368286132,5778.262489720393,5737.166655691046,5631.635063572933,3323.1158005563834,5800.284837421616,4925.22591038754,-15319.71128363358,-7335.386778178967,-1305.278978849712,-3022.080973574989,2148.4651063617903,-4775.273172478926,-4537.042818571392
-1595.4594863088505,-14423.508393137075,424.07136214406864,2780.901758294356,6192.859850431742,4156.890668367084,-3149.6349133943254,4178.662049142938,7003.169310720343,6541.452909770765,5598.5701711554275,6513.658322786029,6318.594280042144,4792.778115523489,7644.076096384148,4655.561949077405,5682.6440911544,5358.332081844932,-17974.627645392164,5897.84822965923,5780.395708586039,5738.797940705951,5632.387964349044,3324.3078934518912,5801.476930317125,4927.672837909899,-15315.758554559003,-7337.70822223864,-1306.7220386705899,-3021.0143641421664,2143.1320591976764,-4780.417994449012,-4533.341056422183
-1587.1775777716384,-14416.920511346112,438.1882516961349,2790.8149518464734,6200.577083386872,4162.851132844623,-3117.6993721409845,4187.44589153089,7009.129775197882,6544.778221531918,5601.017098677785,6522.44216517398,6323.67636028089,4796.354394210011,7652.483488384047,4662.777248181795,5686.9732706170325,5360.967234561317,-17968.667180914625,5903.871435868112,5784.1602124665915,5740.554709183541,5628.748943931178,3327.821430407072,5804.237566496196,4932.44120949193,-15310.425507394888,-7336.767096268502,-1305.8436544317947,-3018.881145276521,2139.618522242496,-4783.492339284796,-4527.945267526728
-1580.7151794433591,-14412.403106689451,440.38421229312286,2797.089124980725,6206.913998252467,4167.870471352025,-3102.3903896934103,4194.974899291992,7014.211855436625,6547.915308099044,5602.083708110608,6529.8456894723995,6328.319248400236,4799.8051894338505,7661.706522891395,4669.553355166786,5690.612291034899,5363.476903815018,-17962.20478258635,5909.141741300883,5787.799232884457,5741.558576885022,5624.921698319284,3330.2683579294303,5806.621752287211,4935.766521253084,-15305.657135812859,-7331.496790835731,-1298.9420639841176,-3017.061635067588,2139.8067474365234,-4781.798312538548,-4525.121889616314
-1576.448741712068,-14412.277623226766,439.0038942035875,2798.9713769210007,6209.73737616288,4168.560630396792,-3117.1974382902445,4198.613919709856,7016.721524690326,6549.358367919921,5605.9109537225,6532.920034308182,6331.205368041991,4801.750183105468,7666.53763620477,4673.631567704048,5692.933735094572,5365.610122680663,-17958.87947082519,5911.839635748612,5789.86971001876,5742.562444586502,5624.357022737201,3330.8957752428555,5808.378520764802,4936.895872417249,-15302.080857126335,-7326.101001940274,-1291.4757979543583,-3014.4892240825448,2141.9399663021686,-4777.092682687859,-4522.863187287982
-1572.558754368832,-14413.344232659589,445.59177599455177,2800.477178473221,6209.9256013569075,4165.2353186356395,-3135.5807655736016,4199.492303948653,7017.035233347039,6548.229016755756,5610.302874916478,6532.606325651469,6332.209235743472,4801.938408299496,7663.902483488382,4674.760918868216,5694.063086258737,5366.927699038856,-17959.820596795333,5912.278827868009,5789.86971001876,5743.942762676038,5626.302016408819,3330.9585169741977,5809.31964673494,4937.397806267989,-15299.131995753236,-7324.846167313424,-1290.0954798648231,-3008.654243067691,2143.320284391704,-4773.328178807308,-4519.7888424522
-1571.1784362792966,-14413.406974390931,452.179657785516,2800.7908871299337,6207.353190371864,4160.52968878495,-3141.9804221705385,4198.17472759046,7014.964756212736,6544.903704994603,5609.86368279708,6530.410365054481,6330.515208997224,4799.930672896535,7654.742190712376,4673.2551173159945,5692.745509900545,5365.170930561266,-17962.83219989977,5910.647542853104,5787.861974615799,5743.629054019325,5626.364758140162,3329.9546492727177,5807.876586914062,4936.456680297851,-15297.7516776637,-7328.422445999947,-1292.4796656558387,-3001.4389439633014,2142.4419001529086,-4771.4459268670325,-4520.479001496968
-1578.393735383686,-14416.857769614768,436.05503283048927,2794.391230532997,6200.012407804788,4153.377131411903,-3148.2545953047897,4192.402488306949,7009.192516929224,6538.441306666324,5602.39741676732,6525.767476935135,6324.805711445055,4794.848592657792,7643.825129458777,4668.298520539936,5687.914396587171,5359.273207815068,-17966.47122031764,5906.255621659128,5783.219086496453,5740.178258795488,5622.412029065584,3326.943046168277,5803.861116108141,4932.880401611327,-15301.767148469622,-7332.500658537211,-1294.4874010587992,-2999.682175485711,2139.555780511153,-4770.567542628238,-4525.498340004368
-1592.6361083984373,-14424.888711226611,398.7864444130345,2782.093851189864,6190.663889834755,4144.906997680664,-3158.2932723195927,4183.493162456312,7001.475283974095,6531.351491024619,5590.601971274928,6519.305078606856,6317.4021871466375,4789.264578568307,7636.42160516036,4661.647897017629,5681.8284486469465,5353.689193725585,-17969.984757272818,5900.420640644274,5777.446847212941,5735.409887213456,5617.643657483552,3322.551124974301,5799.5946783768495,4928.237513491981,-15310.550990857577,-7331.99872468647,-1295.6167522229644,-3007.022958052785,2139.994972630551,-4770.065608777498,-4528.258976183439
-1599.6004405774568,-14428.025797793738,382.4108525326377,2776.8235457570927,6188.216962312396,4143.589421322471,-3159.2343982897305,4180.3560758891845,6998.965614720393,6531.665199681332,5583.449413901881,6516.983634547183,6315.268968280992,4790.08022107576,7635.16677053351,4658.761777375873,5679.883454975328,5354.630319695723,-17972.368943063833,5897.534521002518,5775.313628347296,5734.217794317948,5616.32608112536,3319.8532305265726,5797.900651630602,4925.978811163651,-15314.315494738126,-7327.2930948357825,-1294.7383679841691,-3017.375343724301,2146.2691457648025,-4769.187224538702,-4526.627691168534
-1594.7065855327403,-14422.441783704255,399.4138617264597,2782.7212685032887,6194.742102372018,4152.185038516395,-3152.8347416927936,4185.124447471217,7004.235920153164,6541.201942845393,5585.519891036183,6521.061847084447,6320.413790251078,4799.8051894338505,7640.311592503597,4661.522413554944,5683.710700587222,5362.661261307565,-17973.56103595934,5899.479514674136,5778.889907033819,5739.362616288034,5619.463167692485,3320.982581690738,5799.34371145148,4927.233645790501,-15309.484381424752,-7322.399239791065,-1291.8522483424135,-3021.328072798879,2151.790418122944,-4768.559807225277,-4524.745439228258
-1588.0559620104336,-14416.857769614768,416.6050961143092,2789.183666831568,6201.455467625668,4160.090496665553,-3160.6147163792657,4189.20266000848,7010.5100932874175,6550.675944278114,5591.292130319695,6525.767476935135,6326.625221653988,4810.722250687448,7648.656242772152,4665.4751426295215,5688.66729736328,5371.75881235223,-17972.557168257863,5903.181276823344,5783.971987272563,5746.891624049136,5624.231539274516,3324.056926526521,5801.9161224365225,4930.119765432257,-15303.71214214124,-7320.140537462735,-1289.217095626028,-3016.245992560135,2152.292351973684,-4770.253833971525,-4525.310114810341
-1587.2403195029808,-14417.673412122223,413.09155915912817,2788.493507786801,6201.26724243164,4158.459211650647,-3178.3078846178555,4187.508633262232,7011.0747688695,6551.052394666169,5594.4292168868205,6525.64199347245,6327.754572818153,4813.922078985916,7653.36187262284,4666.165301674289,5689.859390258788,5375.146865844726,-17971.678784019066,5903.934177599454,5785.415047093441,5749.965968884919,5626.364758140162,3324.9353107653164,5802.857248406661,4931.813792178505,-15302.959241365128,-7320.76795477616,-1288.27596965589,-3009.3444021124587,2150.9120338841485,-4774.332046508788,-4527.443333675987
-1589.4990218313114,-14421.12420734606,400.41772942794,2783.913361398797,6197.000804700348,4151.683104665655,-3177.2412751850325,4183.430420724969,7007.122039794921,6543.58612863641,5593.299865722655,6521.752006129214,6324.241035862972,4807.52242238898,7652.044296264647,4662.965473375822,5686.91052888569,5370.943169844777,-17976.133446944386,5900.483382375616,5782.591669183028,5746.954365780479,5624.921698319284,3322.3001580489304,5801.037738197728,4930.93540793971,-15305.657135812859,-7323.716816149259,-1290.0327381334805,-3009.658110769172,2151.727676391601,-4779.665093672903,-4530.1412281237135
-1589.8754722193667,-14421.939849853512,395.0219405324834,2781.6546590704666,6194.553877177991,4148.7969850239,-3152.395549573396,4181.548168784693,7003.796728033768,6536.11986260665,5588.40601067794,6518.050243980006,6320.413790251078,4797.29552018015,7648.34253411544,4658.950002569901,5683.083283273797,5363.414162083675,-17982.784070466692,5895.84049425627,5778.576198377105,5741.746802079048,5622.537512528268,3318.347428974352,5797.837909899259,4928.300255223324,-15307.853096409846,-7328.359704268605,-1293.7972420140316,-3017.2498602616156,2154.3000873766446,-4783.429597553452,-4531.960738332648
